order_item_id,freight_value,order_status,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,purchase_year,purchase_month,purchase_day,purchase_weekday,product_volume
1,11.73,2,14,52.0,408.0,1.0,1400.0,20.0,20.0,20.0,2017,12,11,0,8000.0
1,7.78,2,12,32.0,534.0,2.0,150.0,17.0,9.0,12.0,2017,10,22,6,1836.0
1,17.06,2,71,59.0,818.0,6.0,300.0,17.0,4.0,12.0,2018,5,28,0,816.0
1,15.66,2,27,38.0,500.0,1.0,5150.0,90.0,4.0,42.0,2017,2,2,3,15120.0
3,64.25,2,9,50.0,1800.0,1.0,22100.0,16.0,2.0,11.0,2018,4,9,0,352.0
1,17.67,2,41,58.0,340.0,2.0,1500.0,30.0,22.0,30.0,2017,11,26,6,19800.0
1,0.0,2,67,33.0,523.0,3.0,584.0,16.0,11.0,13.0,2018,5,4,4,2288.0
1,17.33,2,67,59.0,476.0,2.0,394.0,17.0,11.0,14.0,2017,12,15,4,2618.0
1,11.85,2,14,41.0,111.0,1.0,350.0,40.0,4.0,30.0,2017,8,24,3,4800.0
1,14.1,2,67,49.0,578.0,6.0,200.0,16.0,2.0,11.0,2018,2,12,0,352.0
1,16.79,2,33,38.0,165.0,1.0,400.0,20.0,20.0,20.0,2017,10,22,6,8000.0
1,23.91,2,33,55.0,472.0,3.0,6700.0,35.0,15.0,20.0,2018,5,8,1,10500.0
1,14.1,2,31,52.0,424.0,1.0,175.0,22.0,11.0,15.0,2018,1,29,0,3630.0
1,15.23,2,29,50.0,719.0,1.0,100.0,16.0,3.0,13.0,2018,4,29,6,624.0
1,25.47,2,55,45.0,258.0,2.0,7000.0,30.0,30.0,30.0,2017,10,3,1,27000.0
2,15.79,2,9,49.0,608.0,1.0,7150.0,65.0,10.0,65.0,2017,8,1,1,42250.0
1,13.21,2,9,58.0,1683.0,8.0,2700.0,46.0,16.0,25.0,2018,8,7,1,18400.0
1,42.95,2,45,50.0,3052.0,5.0,150.0,16.0,16.0,16.0,2017,5,9,1,4096.0
1,7.95,2,26,58.0,3530.0,4.0,300.0,16.0,11.0,11.0,2018,8,22,2,1936.0
1,55.4,2,13,53.0,827.0,3.0,5453.0,53.0,37.0,31.0,2017,11,29,2,60791.0
3,17.67,2,41,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,2017,10,15,6,19800.0
1,24.66,2,46,63.0,3893.0,1.0,1250.0,26.0,6.0,26.0,2017,10,20,4,4056.0
1,7.88,2,12,59.0,492.0,3.0,250.0,22.0,10.0,18.0,2017,7,20,3,3960.0
4,17.48,2,14,53.0,236.0,2.0,1975.0,41.0,13.0,31.0,2017,11,8,2,16523.0
1,18.72,2,24,41.0,971.0,1.0,1050.0,16.0,19.0,16.0,2018,5,15,1,4864.0
1,21.59,2,13,46.0,753.0,2.0,1582.0,31.0,31.0,35.0,2017,11,17,4,33635.0
1,15.1,2,45,52.0,644.0,4.0,338.0,32.0,6.0,36.0,2018,2,7,2,6912.0
2,16.25,2,14,58.0,689.0,1.0,950.0,45.0,15.0,35.0,2017,8,12,5,23625.0
1,19.42,2,33,54.0,1823.0,1.0,450.0,18.0,18.0,18.0,2018,3,24,5,5832.0
1,14.52,2,12,62.0,554.0,1.0,900.0,16.0,16.0,15.0,2017,1,24,1,3840.0
1,22.93,2,55,40.0,402.0,1.0,1650.0,30.0,30.0,15.0,2018,3,22,3,13500.0
1,8.79,2,67,33.0,932.0,1.0,396.0,18.0,11.0,14.0,2018,5,14,0,2772.0
1,18.23,2,55,49.0,479.0,1.0,200.0,16.0,2.0,16.0,2018,4,5,3,512.0
1,19.21,2,12,58.0,733.0,1.0,250.0,16.0,16.0,16.0,2018,8,9,3,4096.0
1,43.54,2,14,57.0,204.0,1.0,2250.0,35.0,20.0,30.0,2017,7,10,0,21000.0
3,31.81,2,14,53.0,255.0,1.0,2350.0,45.0,15.0,35.0,2018,3,13,1,23625.0
1,14.31,2,63,47.0,1816.0,2.0,350.0,36.0,6.0,22.0,2017,6,30,4,4752.0
1,14.86,2,35,37.0,480.0,4.0,1200.0,16.0,33.0,19.0,2018,6,10,6,10032.0
6,37.13,2,58,30.0,606.0,2.0,9700.0,27.0,15.0,92.0,2017,2,23,3,37260.0
2,17.63,2,27,48.0,495.0,2.0,200.0,16.0,11.0,11.0,2018,1,23,1,1936.0
1,20.36,2,3,60.0,1088.0,8.0,1300.0,19.0,12.0,12.0,2018,7,25,2,2736.0
1,18.33,2,33,59.0,938.0,4.0,1200.0,80.0,14.0,14.0,2017,7,12,2,15680.0
1,13.98,2,67,55.0,463.0,2.0,258.0,18.0,10.0,17.0,2018,3,15,3,3060.0
1,12.63,2,45,60.0,882.0,1.0,167.0,21.0,13.0,12.0,2018,3,3,5,3276.0
1,20.98,2,33,52.0,1197.0,1.0,2500.0,20.0,11.0,11.0,2017,8,21,0,2420.0
1,18.37,2,13,49.0,170.0,6.0,200.0,17.0,7.0,12.0,2018,8,4,5,1428.0
1,27.18,2,13,44.0,327.0,1.0,11850.0,50.0,35.0,40.0,2018,2,6,1,70000.0
1,19.28,2,63,40.0,659.0,2.0,1250.0,26.0,21.0,20.0,2017,10,31,1,10920.0
1,72.61,1,33,43.0,318.0,1.0,30000.0,25.0,96.0,79.0,2017,5,29,0,189600.0
1,17.95,2,51,39.0,131.0,1.0,500.0,23.0,45.0,32.0,2017,9,20,2,33120.0
1,7.55,5,12,59.0,555.0,1.0,1075.0,17.0,13.0,15.0,2018,5,12,5,3315.0
1,22.09,2,71,56.0,341.0,1.0,175.0,17.0,6.0,13.0,2018,4,9,0,1326.0
1,20.87,2,12,59.0,1726.0,5.0,123.0,18.0,9.0,15.0,2017,3,25,5,2430.0
1,15.92,2,34,55.0,255.0,1.0,150.0,21.0,9.0,14.0,2017,5,4,3,2646.0
1,13.82,2,27,52.0,690.0,1.0,1000.0,29.0,14.0,14.0,2017,10,27,4,5684.0
1,19.84,2,67,56.0,528.0,2.0,292.0,18.0,10.0,15.0,2018,7,1,6,2700.0
1,8.88,2,13,40.0,130.0,1.0,650.0,30.0,16.0,25.0,2018,3,20,1,12000.0
1,15.23,2,45,33.0,1084.0,2.0,200.0,41.0,2.0,29.0,2018,4,25,2,2378.0
1,16.47,1,14,44.0,701.0,2.0,1000.0,50.0,12.0,12.0,2018,7,15,6,7200.0
1,23.63,2,14,60.0,269.0,1.0,1700.0,34.0,7.0,32.0,2018,3,15,3,7616.0
1,14.57,2,9,54.0,1563.0,3.0,2400.0,31.0,31.0,29.0,2017,7,15,5,27869.0
2,7.87,2,12,60.0,2936.0,1.0,83.0,19.0,15.0,18.0,2018,4,30,0,5130.0
1,9.84,2,71,34.0,875.0,2.0,296.0,16.0,9.0,22.0,2017,2,26,6,3168.0
1,22.06,2,33,25.0,469.0,1.0,225.0,18.0,15.0,16.0,2018,4,5,3,4320.0
1,66.29,2,10,50.0,860.0,2.0,12000.0,65.0,44.0,25.0,2017,11,24,4,71500.0
1,68.99,2,45,59.0,1893.0,1.0,6550.0,20.0,20.0,20.0,2018,3,19,0,8000.0
1,23.43,2,14,55.0,743.0,2.0,6850.0,59.0,22.0,37.0,2017,11,24,4,48026.0
1,38.51,2,33,60.0,1020.0,4.0,296.0,16.0,20.0,18.0,2018,7,1,6,5760.0
1,16.5,2,27,53.0,289.0,1.0,1550.0,30.0,30.0,16.0,2018,1,19,4,14400.0
1,16.82,2,21,55.0,864.0,6.0,350.0,18.0,18.0,21.0,2017,5,31,2,6804.0
1,34.66,2,57,44.0,776.0,2.0,10000.0,65.0,35.0,35.0,2017,8,31,3,79625.0
1,8.29,2,45,51.0,156.0,1.0,100.0,16.0,6.0,14.0,2018,5,12,5,1344.0
1,14.28,2,63,47.0,1102.0,2.0,440.0,21.0,13.0,18.0,2017,8,3,3,4914.0
1,19.78,2,8,45.0,442.0,1.0,483.0,18.0,12.0,13.0,2018,7,22,6,2808.0
1,15.1,2,31,45.0,239.0,1.0,150.0,24.0,8.0,13.0,2017,7,14,4,2496.0
1,26.5,2,9,53.0,603.0,1.0,5950.0,65.0,11.0,65.0,2017,2,13,0,46475.0
1,42.6,2,14,52.0,111.0,1.0,2100.0,15.0,18.0,25.0,2017,9,15,4,6750.0
9,88.57,2,56,47.0,1158.0,1.0,17000.0,63.0,58.0,24.0,2017,10,2,0,87696.0
1,16.74,2,73,38.0,138.0,1.0,1800.0,55.0,10.0,38.0,2018,8,10,4,20900.0
1,14.46,2,45,56.0,2590.0,5.0,400.0,17.0,7.0,13.0,2018,5,18,4,1547.0
1,19.04,2,71,57.0,680.0,2.0,250.0,17.0,7.0,13.0,2018,3,30,4,1547.0
1,17.21,2,41,58.0,686.0,1.0,1450.0,90.0,6.0,18.0,2017,11,10,4,9720.0
2,31.67,5,55,41.0,754.0,3.0,1800.0,32.0,6.0,28.0,2016,9,4,6,5376.0
1,14.36,2,45,44.0,1096.0,1.0,575.0,18.0,20.0,18.0,2018,7,1,6,6480.0
1,15.1,2,14,55.0,92.0,1.0,300.0,28.0,13.0,12.0,2017,10,28,5,4368.0
1,7.39,2,31,36.0,401.0,1.0,175.0,22.0,13.0,17.0,2018,3,9,4,4862.0
1,20.84,2,12,48.0,1061.0,1.0,1425.0,22.0,13.0,20.0,2017,8,11,4,5720.0
1,18.44,2,67,60.0,539.0,9.0,250.0,16.0,2.0,11.0,2018,8,15,2,352.0
1,21.56,2,63,56.0,182.0,1.0,3733.0,22.0,29.0,27.0,2018,5,19,5,17226.0
1,15.23,2,31,39.0,2076.0,1.0,125.0,17.0,9.0,12.0,2018,4,13,4,1836.0
1,16.81,2,55,57.0,625.0,2.0,400.0,58.0,3.0,45.0,2017,9,30,5,7830.0
1,18.34,2,55,37.0,1090.0,1.0,7480.0,53.0,48.0,26.0,2018,3,4,6,66144.0
1,12.68,2,63,56.0,1224.0,3.0,556.0,21.0,16.0,16.0,2017,6,7,2,5376.0
1,15.1,2,34,57.0,719.0,2.0,200.0,16.0,2.0,11.0,2017,11,23,3,352.0
3,15.56,2,55,50.0,635.0,1.0,1200.0,30.0,23.0,30.0,2018,1,15,0,20700.0
1,23.99,2,13,50.0,999.0,2.0,1950.0,24.0,35.0,26.0,2017,12,8,4,21840.0
1,13.7,2,13,31.0,398.0,2.0,1000.0,23.0,31.0,27.0,2018,1,28,6,19251.0
1,19.75,2,12,56.0,1266.0,1.0,1400.0,20.0,20.0,20.0,2018,8,14,1,8000.0
1,12.69,2,14,29.0,200.0,1.0,600.0,40.0,5.0,30.0,2017,6,9,4,6000.0
1,14.52,2,73,45.0,561.0,2.0,553.0,18.0,9.0,15.0,2017,5,5,4,2430.0
1,34.15,3,0,52.0,603.0,1.0,200.0,16.0,12.0,15.0,2017,10,10,1,2880.0
4,17.62,1,9,57.0,1586.0,1.0,1000.0,29.0,18.0,13.0,2017,5,25,3,6786.0
1,22.99,2,12,33.0,3664.0,1.0,430.0,22.0,17.0,21.0,2018,8,8,2,7854.0
1,18.23,2,26,59.0,551.0,1.0,300.0,20.0,4.0,18.0,2018,6,8,4,1440.0
1,15.79,2,23,59.0,1476.0,2.0,1111.0,29.0,10.0,14.0,2018,1,10,2,4060.0
1,17.78,2,73,38.0,250.0,1.0,500.0,16.0,2.0,11.0,2017,2,28,1,352.0
1,18.23,2,33,25.0,469.0,1.0,225.0,18.0,15.0,16.0,2018,5,8,1,4320.0
1,19.6,2,64,54.0,1102.0,2.0,650.0,20.0,18.0,20.0,2018,4,24,1,7200.0
1,19.14,2,12,58.0,733.0,1.0,250.0,16.0,16.0,16.0,2018,8,23,3,4096.0
4,17.93,2,9,56.0,882.0,4.0,450.0,16.0,9.0,15.0,2018,4,22,6,2160.0
3,20.02,2,27,58.0,478.0,1.0,600.0,22.0,6.0,22.0,2018,5,26,5,2904.0
1,8.29,2,9,59.0,457.0,2.0,254.0,18.0,12.0,9.0,2018,8,2,3,1944.0
2,21.43,2,73,54.0,851.0,1.0,3100.0,45.0,28.0,26.0,2017,11,4,5,32760.0
1,15.87,2,12,60.0,919.0,1.0,150.0,22.0,3.0,15.0,2018,7,3,1,990.0
3,19.6,2,22,52.0,507.0,3.0,350.0,18.0,23.0,18.0,2018,5,18,4,7452.0
1,9.34,2,31,57.0,1710.0,6.0,1207.0,20.0,10.0,20.0,2017,11,27,0,4000.0
1,18.23,2,9,63.0,817.0,4.0,350.0,16.0,40.0,11.0,2018,3,23,4,7040.0
3,12.89,2,55,46.0,490.0,2.0,1350.0,30.0,20.0,20.0,2017,11,17,4,12000.0
1,16.28,2,12,22.0,279.0,1.0,2134.0,25.0,22.0,16.0,2018,5,28,0,8800.0
1,22.95,2,14,56.0,688.0,1.0,1100.0,28.0,6.0,20.0,2018,6,6,2,3360.0
1,16.11,2,73,54.0,479.0,6.0,400.0,30.0,15.0,15.0,2017,11,3,4,6750.0
1,10.96,2,39,53.0,1434.0,2.0,300.0,16.0,2.0,11.0,2016,10,5,2,352.0
1,11.37,2,9,59.0,2034.0,6.0,1775.0,42.0,30.0,31.0,2018,8,4,5,39060.0
1,24.76,2,0,52.0,603.0,1.0,3600.0,39.0,10.0,35.0,2017,2,28,1,13650.0
1,9.34,2,13,34.0,867.0,2.0,500.0,19.0,11.0,20.0,2017,11,24,4,4180.0
1,15.63,2,45,33.0,1127.0,2.0,450.0,16.0,4.0,20.0,2018,7,30,0,1280.0
1,21.4,2,27,57.0,330.0,1.0,1650.0,35.0,44.0,19.0,2018,3,20,1,29260.0
1,18.3,2,73,40.0,220.0,3.0,1200.0,20.0,25.0,20.0,2017,9,13,2,10000.0
1,12.69,2,55,59.0,473.0,1.0,600.0,30.0,3.0,20.0,2017,9,28,3,1800.0
1,12.48,2,31,34.0,214.0,1.0,275.0,24.0,9.0,17.0,2017,11,29,2,3672.0
1,7.9,2,12,52.0,1649.0,1.0,300.0,22.0,5.0,15.0,2018,7,16,0,1650.0
1,23.55,2,14,48.0,262.0,1.0,6150.0,52.0,16.0,44.0,2018,4,17,1,36608.0
1,7.82,2,12,52.0,1363.0,1.0,400.0,16.0,19.0,11.0,2018,6,14,3,3344.0
2,16.73,2,14,57.0,1070.0,2.0,5300.0,20.0,45.0,35.0,2017,7,5,2,31500.0
1,19.95,2,63,50.0,54.0,1.0,50.0,30.0,10.0,20.0,2018,3,9,4,6000.0
1,23.49,2,33,59.0,1732.0,5.0,1550.0,40.0,20.0,20.0,2018,5,3,3,16000.0
1,15.65,2,69,60.0,480.0,1.0,300.0,16.0,14.0,15.0,2017,8,4,4,3360.0
2,7.78,2,63,34.0,1462.0,1.0,700.0,20.0,20.0,20.0,2017,5,27,5,8000.0
1,18.85,2,71,60.0,757.0,2.0,225.0,16.0,19.0,18.0,2018,8,8,2,5472.0
1,14.1,2,73,60.0,291.0,3.0,700.0,25.0,5.0,19.0,2017,6,4,6,2375.0
1,8.72,2,55,51.0,990.0,4.0,400.0,50.0,3.0,25.0,2018,2,5,0,3750.0
1,16.76,2,67,55.0,807.0,4.0,300.0,16.0,2.0,11.0,2017,11,1,2,352.0
1,11.99,2,33,47.0,831.0,2.0,2300.0,20.0,20.0,20.0,2017,6,3,5,8000.0
1,13.24,2,21,58.0,1099.0,1.0,900.0,30.0,30.0,40.0,2017,10,11,2,36000.0
3,13.37,2,41,57.0,366.0,2.0,1650.0,30.0,22.0,30.0,2018,1,12,4,19800.0
1,15.63,2,13,12.0,503.0,1.0,967.0,37.0,23.0,27.0,2018,7,1,6,22977.0
1,7.39,2,9,43.0,294.0,3.0,220.0,16.0,10.0,13.0,2018,3,29,3,2080.0
1,19.04,2,45,57.0,938.0,2.0,500.0,30.0,10.0,11.0,2018,4,26,3,3300.0
1,11.85,2,71,61.0,440.0,1.0,250.0,18.0,3.0,28.0,2017,5,11,3,1512.0
2,28.82,2,41,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,2017,11,27,0,32560.0
1,15.46,2,13,29.0,1049.0,1.0,700.0,43.0,7.0,30.0,2017,9,29,4,9030.0
1,34.35,2,14,49.0,155.0,4.0,96.0,25.0,8.0,19.0,2018,7,24,1,3800.0
1,13.28,2,27,40.0,304.0,1.0,175.0,15.0,15.0,11.0,2018,3,24,5,2475.0
1,18.93,2,55,59.0,2259.0,2.0,1400.0,69.0,11.0,11.0,2017,7,18,1,8349.0
2,63.07,2,33,56.0,293.0,2.0,2650.0,60.0,15.0,15.0,2018,7,9,0,13500.0
1,28.62,2,50,50.0,444.0,1.0,4000.0,31.0,7.0,24.0,2017,7,31,0,5208.0
1,19.38,2,64,53.0,497.0,1.0,750.0,40.0,20.0,20.0,2018,3,6,1,16000.0
1,15.1,2,31,44.0,376.0,1.0,200.0,25.0,7.0,16.0,2018,2,15,3,2800.0
1,16.25,2,55,59.0,955.0,7.0,2500.0,60.0,12.0,20.0,2018,1,22,0,14400.0
1,32.99,2,14,53.0,768.0,4.0,9150.0,50.0,30.0,40.0,2018,7,27,4,60000.0
1,23.35,2,13,60.0,1182.0,5.0,550.0,25.0,16.0,16.0,2018,5,2,2,6400.0
1,15.91,2,27,56.0,1024.0,1.0,900.0,44.0,24.0,31.0,2017,3,23,3,32736.0
1,12.33,2,14,60.0,188.0,1.0,1300.0,44.0,2.0,35.0,2018,1,15,0,3080.0
2,11.85,2,17,59.0,877.0,7.0,600.0,16.0,27.0,16.0,2018,3,2,4,6912.0
2,22.28,2,55,50.0,531.0,4.0,1600.0,35.0,6.0,32.0,2017,3,6,0,6720.0
1,18.09,2,12,30.0,1501.0,1.0,1900.0,27.0,9.0,18.0,2017,10,5,3,4374.0
1,0.0,2,67,42.0,236.0,1.0,342.0,18.0,13.0,15.0,2018,5,12,5,3510.0
1,19.53,2,33,48.0,626.0,5.0,1000.0,35.0,10.0,20.0,2018,5,10,3,7000.0
1,13.75,2,33,46.0,728.0,1.0,1100.0,22.0,27.0,22.0,2017,10,29,6,13068.0
1,8.72,2,33,25.0,236.0,2.0,400.0,50.0,10.0,17.0,2017,10,1,6,8500.0
2,8.53,2,33,42.0,590.0,1.0,400.0,18.0,18.0,18.0,2018,5,13,6,5832.0
1,23.88,2,63,60.0,441.0,1.0,500.0,23.0,8.0,15.0,2018,7,13,4,2760.0
1,12.48,2,31,52.0,390.0,1.0,150.0,20.0,13.0,18.0,2018,1,10,2,4680.0
2,12.88,2,14,51.0,231.0,1.0,2100.0,40.0,6.0,29.0,2017,10,24,1,6960.0
1,36.24,2,41,38.0,499.0,1.0,7400.0,43.0,14.0,33.0,2017,4,24,0,19866.0
3,14.22,2,71,30.0,580.0,2.0,100.0,16.0,3.0,11.0,2018,1,22,0,528.0
1,20.06,2,55,44.0,903.0,6.0,2600.0,50.0,10.0,30.0,2018,3,23,4,15000.0
1,7.7,2,31,55.0,486.0,3.0,213.0,16.0,7.0,12.0,2018,5,29,1,1344.0
1,8.75,2,14,46.0,279.0,1.0,1813.0,67.0,12.0,47.0,2018,1,31,2,37788.0
1,39.05,2,55,63.0,209.0,2.0,5600.0,100.0,7.0,80.0,2017,5,29,0,56000.0
1,17.21,2,21,49.0,496.0,2.0,700.0,17.0,7.0,17.0,2017,4,4,1,2023.0
2,7.23,2,63,54.0,3272.0,2.0,450.0,21.0,7.0,15.0,2017,9,26,1,2205.0
1,17.97,2,33,47.0,1249.0,1.0,400.0,27.0,6.0,25.0,2017,8,31,3,4050.0
1,14.1,2,0,52.0,603.0,1.0,600.0,18.0,18.0,18.0,2017,6,11,6,5832.0
1,26.9,2,73,49.0,506.0,1.0,3050.0,30.0,30.0,30.0,2018,6,29,4,27000.0
1,142.65,5,56,54.0,744.0,6.0,29700.0,65.0,32.0,82.0,2018,6,18,0,170560.0
1,10.96,2,14,40.0,116.0,1.0,250.0,40.0,4.0,30.0,2017,3,29,2,4800.0
2,18.04,2,14,54.0,120.0,1.0,835.0,40.0,9.0,33.0,2017,10,1,6,11880.0
1,70.89,2,73,42.0,540.0,4.0,9950.0,31.0,61.0,31.0,2018,3,17,5,58621.0
1,38.75,2,73,42.0,464.0,4.0,8300.0,102.0,14.0,34.0,2018,3,18,6,48552.0
1,9.34,1,29,60.0,245.0,1.0,800.0,16.0,45.0,35.0,2018,2,17,5,25200.0
1,12.79,2,33,59.0,722.0,2.0,150.0,16.0,5.0,11.0,2018,4,16,0,880.0
1,90.89,2,27,38.0,1176.0,3.0,15350.0,47.0,40.0,47.0,2017,11,6,0,88360.0
1,15.1,2,45,59.0,465.0,2.0,100.0,37.0,6.0,12.0,2017,10,16,0,2664.0
1,9.34,2,52,27.0,320.0,2.0,527.0,16.0,14.0,14.0,2017,7,7,4,3136.0
1,11.85,2,14,37.0,167.0,2.0,450.0,25.0,9.0,19.0,2017,8,3,3,4275.0
1,8.29,2,63,51.0,999.0,2.0,400.0,18.0,11.0,20.0,2018,3,23,4,3960.0
1,15.63,2,10,57.0,2021.0,4.0,3350.0,55.0,10.0,40.0,2017,9,11,0,22000.0
1,13.37,2,41,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,2018,1,11,3,32560.0
1,8.29,2,31,57.0,432.0,1.0,200.0,16.0,6.0,14.0,2018,4,24,1,1344.0
1,13.01,2,73,47.0,771.0,3.0,676.0,23.0,14.0,17.0,2018,7,12,3,5474.0
1,8.72,2,45,56.0,1306.0,1.0,100.0,20.0,20.0,20.0,2018,2,21,2,8000.0
1,19.15,2,49,35.0,1238.0,6.0,1633.0,17.0,17.0,18.0,2017,1,27,4,5202.0
1,15.01,2,56,54.0,1283.0,1.0,10475.0,52.0,51.0,17.0,2017,3,14,1,45084.0
1,18.45,2,14,38.0,168.0,2.0,350.0,25.0,9.0,19.0,2018,6,22,4,4275.0
1,18.58,2,73,53.0,1708.0,3.0,1650.0,69.0,10.0,40.0,2018,3,11,6,27600.0
1,12.35,2,63,36.0,605.0,2.0,100.0,20.0,20.0,20.0,2018,1,21,6,8000.0
1,16.6,2,14,46.0,2323.0,1.0,1700.0,30.0,23.0,11.0,2017,12,5,1,7590.0
2,36.68,2,9,56.0,662.0,5.0,1750.0,30.0,30.0,30.0,2018,7,29,6,27000.0
1,15.79,2,34,56.0,197.0,5.0,200.0,16.0,16.0,16.0,2017,9,30,5,4096.0
1,19.56,2,14,55.0,562.0,1.0,600.0,16.0,10.0,16.0,2018,6,17,6,2560.0
1,13.86,2,12,30.0,1501.0,1.0,1900.0,27.0,9.0,18.0,2017,11,8,2,4374.0
1,19.28,2,45,56.0,599.0,2.0,350.0,16.0,22.0,17.0,2018,6,11,0,5984.0
1,12.85,2,33,28.0,734.0,6.0,825.0,42.0,14.0,26.0,2017,11,26,6,15288.0
1,15.28,2,71,59.0,734.0,4.0,300.0,17.0,4.0,12.0,2018,6,19,1,816.0
1,7.99,2,29,60.0,236.0,2.0,100.0,18.0,8.0,13.0,2018,7,30,0,1872.0
1,15.38,2,14,54.0,245.0,1.0,1383.0,50.0,10.0,40.0,2017,7,9,6,20000.0
1,17.09,2,41,34.0,511.0,4.0,8875.0,40.0,14.0,43.0,2017,4,30,6,24080.0
1,40.09,2,15,46.0,406.0,1.0,10150.0,45.0,30.0,45.0,2018,4,7,5,60750.0
1,16.39,2,49,54.0,2931.0,3.0,2200.0,19.0,26.0,11.0,2017,11,1,2,5434.0
1,18.23,2,9,57.0,467.0,4.0,50.0,24.0,2.0,17.0,2018,7,11,2,816.0
1,27.48,2,24,49.0,527.0,4.0,1450.0,60.0,5.0,30.0,2018,7,23,0,9000.0
1,15.35,2,12,57.0,2026.0,3.0,100.0,11.0,11.0,11.0,2018,6,20,2,1331.0
1,25.01,2,52,49.0,415.0,6.0,1150.0,35.0,25.0,25.0,2017,6,13,1,21875.0
1,15.98,2,71,52.0,1487.0,1.0,343.0,19.0,13.0,15.0,2018,8,5,6,3705.0
2,16.03,2,14,51.0,739.0,1.0,1300.0,20.0,40.0,20.0,2017,3,7,1,16000.0
1,16.86,2,14,55.0,415.0,1.0,2600.0,42.0,16.0,36.0,2017,8,13,6,24192.0
1,35.04,2,0,52.0,603.0,1.0,1500.0,35.0,33.0,47.0,2017,3,5,6,54285.0
1,20.38,2,33,33.0,1790.0,2.0,350.0,18.0,15.0,15.0,2017,4,22,5,4050.0
1,15.28,2,45,40.0,413.0,5.0,150.0,16.0,16.0,20.0,2017,6,18,6,5120.0
1,18.45,2,34,36.0,412.0,5.0,150.0,16.0,5.0,20.0,2018,7,30,0,1600.0
1,18.16,2,27,33.0,897.0,1.0,1600.0,42.0,25.0,15.0,2017,6,5,0,15750.0
1,15.93,2,45,60.0,290.0,1.0,800.0,33.0,12.0,12.0,2017,9,18,0,4752.0
1,15.1,2,67,55.0,190.0,1.0,250.0,16.0,2.0,11.0,2017,11,21,1,352.0
1,13.11,2,27,31.0,1194.0,3.0,10225.0,19.0,11.0,11.0,2017,7,29,5,2299.0
1,14.57,2,63,45.0,1003.0,2.0,400.0,18.0,11.0,11.0,2017,3,18,5,2178.0
1,13.04,2,45,44.0,422.0,1.0,100.0,16.0,16.0,11.0,2018,5,23,2,2816.0
1,14.51,2,10,57.0,271.0,1.0,600.0,25.0,15.0,25.0,2018,7,19,3,9375.0
1,26.21,2,27,40.0,1456.0,1.0,2425.0,29.0,30.0,19.0,2017,12,8,4,16530.0
1,15.1,2,71,47.0,137.0,2.0,100.0,16.0,4.0,11.0,2017,6,10,5,704.0
1,13.65,2,14,55.0,486.0,1.0,1350.0,40.0,5.0,30.0,2017,11,9,3,6000.0
1,15.1,2,33,39.0,772.0,1.0,150.0,16.0,16.0,11.0,2017,8,26,5,2816.0
1,18.0,2,41,59.0,341.0,2.0,1750.0,37.0,22.0,40.0,2017,12,29,4,32560.0
1,20.7,2,45,60.0,249.0,2.0,900.0,38.0,24.0,14.0,2018,7,26,3,12768.0
1,22.06,2,33,41.0,750.0,3.0,50.0,16.0,8.0,11.0,2018,7,10,1,1408.0
1,16.79,2,31,60.0,225.0,1.0,167.0,21.0,9.0,14.0,2017,7,10,0,2646.0
1,27.35,2,10,57.0,802.0,2.0,2200.0,36.0,31.0,19.0,2018,7,8,6,21204.0
3,4.49,2,55,52.0,1420.0,1.0,300.0,19.0,10.0,16.0,2018,8,3,4,3040.0
2,20.98,2,33,48.0,831.0,1.0,2350.0,20.0,20.0,20.0,2017,10,18,2,8000.0
1,14.8,2,73,48.0,1204.0,7.0,600.0,27.0,13.0,27.0,2017,3,3,4,9477.0
1,13.0,2,67,59.0,582.0,1.0,263.0,17.0,12.0,13.0,2018,1,24,2,2652.0
1,12.64,2,12,58.0,1572.0,1.0,1383.0,30.0,27.0,28.0,2017,12,11,0,22680.0
1,20.88,2,73,12.0,210.0,2.0,1100.0,48.0,24.0,23.0,2017,12,10,6,26496.0
1,19.28,2,12,50.0,2830.0,2.0,350.0,27.0,4.0,11.0,2018,4,26,3,1188.0
1,20.91,2,33,56.0,574.0,4.0,5850.0,90.0,20.0,20.0,2017,9,11,0,36000.0
1,28.79,2,67,39.0,600.0,3.0,645.0,19.0,16.0,18.0,2018,3,28,2,5472.0
1,15.06,2,45,58.0,420.0,1.0,200.0,21.0,14.0,15.0,2018,4,27,4,4410.0
1,25.25,2,63,38.0,1813.0,3.0,4800.0,27.0,20.0,35.0,2018,6,20,2,18900.0
1,27.97,2,9,58.0,410.0,1.0,1700.0,33.0,27.0,26.0,2018,8,14,1,23166.0
1,13.5,2,73,42.0,540.0,3.0,10750.0,31.0,61.0,31.0,2018,5,27,6,58621.0
1,7.96,2,12,60.0,919.0,1.0,150.0,22.0,3.0,15.0,2018,4,9,0,990.0
1,8.97,2,73,57.0,529.0,4.0,575.0,16.0,18.0,12.0,2018,8,6,0,3456.0
1,9.26,2,17,59.0,881.0,5.0,600.0,21.0,18.0,21.0,2018,4,16,0,7938.0
1,23.42,2,60,54.0,521.0,5.0,1550.0,18.0,16.0,18.0,2018,3,11,6,5184.0
